Tweet_ID,Tweet,Label
6158,#الحكومة جاهزة للخروج من الحكم فور تشكيل حكومة #الوحدة_الوطنية,OBJ
6159,كل عام وأنتم بخير وكل منا في سلام مع نفسه ومع الغير وفي وطن يتسع للجميعمازالت قناعتي أن شباب مصر الثورة هم الحل والأمل:فكر خلاق وقيادة فتية,POS
6160,#هتحبك_لو احترمتها فى وجودها او غيابها ;),POS
6161,بإذن الله سيعرض برنامج عُمر صانع حضارة على قنوات: والمحور والنهار، والمواعيد كالتالي: قناة أم بي سي:,OBJ
6162,التحرش الجنسي ظاهرة لا توجد الا في مجتمع همجي مختل القيم الدين عقيدة ومعاملة وليس فقط طقوس وشعارات يجب أن ترقي العقوبة الي مستوي الجريمة,NEG
6163,#صباح_الخير #بعد_منتصف_الليل #غرد_بذكر_الله #صور_كنك_بنت #لو_كنت_المتحكم_بالتويتر #رتويت خمس الاف بـ 200 ريال 23,OBJ
6164,#الكورة_للجماهير !,OBJ
6165,الف مبروك للاخوان ،مبارك فضل يخوفنا بفزاعة الاسلاميين تلاتين سنة و ماخفناش، انتم و حلفاؤكم قمتم بالواجب غباء,NEUTRAL
6166,_ منطق فاشل وكاذب دول متصورين بالأسلحة وفيه ضحايا سقطوا من الشرطة في الإعتصامين مش هتعرفوا تغيروا التاريخ,NEG
6167,للاتصال بحملة دعم حمدين صباحى 0105064942 - 0103424388 - 0109333999 _,OBJ
6168,سأنتخب عمرو موسى ما هو أكيد يعنى مش هينتخب يسارى أو إسلامى,NEUTRAL
6169,صدى #المحله الاخباريه مياه شرب نظيفة وشبكة صرف صحى صالحة للإستخدام الأدمى هما أبسط مقومات الحياة الأدمية التى,OBJ
6170,اتوقع ان وجود التذاكر في ايدي بعض #الاتحادية وعرضها بسعر خيالي هو احدى الحلول الممكنة لسداد ديونهم ! #مؤلمة 😜 #الاهلي_الشباب,NEUTRAL
6171,عدد من ضباط الجيش موجودون بالمدارس هل وصل الخلل الى هذا الحد؟,OBJ
6172,بوتين يتحدى الجميع فى آخر تصريحاته عن مصر,OBJ
6173,#خالد_بن_الوليد قتل رجل مسلم وتزوج امراته في نفس اليوم بلا عدة بلا بطيخ,NEG
6174,"كتلة حماس البرلمانية رح تعطي الثقة لحكومة ""تنسق امنيا"" مع اسرائيل !! #الحكومة",OBJ
6175,اليوم السابع | سلاسل بشرية لأنصار #حمدين_صباحى بـ #السويس لتأييده للرئاسة,NEUTRAL
6176,مما يقال بعد الفراغ من الطعام #صورة #غرد_بصورة #سنن_نبوية #,OBJ
6177,كلمة عمرو خالد بمناسبة المولد النبوي الشريف شاهدوها على الحساب الشخصي للدكتور عمرو على موقع هايد باركتي في,OBJ
6178,تبريد تؤكد نشاطها في عدد من الفرص التجارية - #الإمارات #بالعربي,OBJ
6179,عرض الاسبوع 44 ألف متابع #أذكار_المساء #بصراحه_مليت_من #خد_موقف_من #علمتني_الحياة #الحياة_تحتاج_إلى_شيئين [930473],OBJ
6180,#اعترافات_الطفولة ان لما نمشي بالسيارة النجوم والقمر يمشون معانا,OBJ
6181,أعلم كم كنت تحبه البقية في حياتك يا حسام إنا لله و إنا إليه راجعون,OBJ
6182,هل تعلم لماذا نحكي سيرة وقصة حضارة الأندلس؟ الجواب في المقطع التالي,OBJ
6183,"الرئيس #الفلسطيني محمود #عباس : #الهولوكوست ""أبشع جريمة عرفتها البشرية في التاريخ الحديث"" فلسطيني يقول هذا الكلام ؟!",NEG
6184,التعليم: لابد من إضافة عدد من المدارس لتعويض المغلقة واستيعاب الزيادة السكانية عن طريق القطاع الخاص والتبرعات وتخصيص الأرض من الدول,OBJ
6185,نعم بين قيادات جبهة الإنقاذ من لايصلح لإدارة جريدة ولكن ماذا عن إخوانك أليس فيهم من لايصلح إلا لإدارة بقالة أين نقدك لهم,NEUTRAL
6186,في #تركيا تعمل الدولة جاهده لتفريغ 300 الف عالم للبحث العلمي للوصول الى عام 2023 وبإشراف مباشر من #اردوغان دققوا التصن…,NEUTRAL
6187,01:01 #علامات,OBJ
6188,عبد المنعم أبو الفتوح فى العاشرة مساء 15 05 2011,OBJ
6189,ايه الشياكة دي يا واد اكيد اختك مش نازلة النهاردة ايه دة عرفتي ازاي ؟! ما انت لابس بنطلونها هتنزل هي ازاي ! #استرجل,NEG
6190,بالصور السيسي يستقبل وفدًا من المستثمرين ورجال الأعمال بقطاع السياحة #مصر #ميدان_التحرير,OBJ
6191,ملف المفاوضات : هو أمر غير مجد لأن الحرية ينالها الأسرى بالمقاومة #سامر_العيساوي,OBJ
6192,#فيفي_عبده_الام_المثالية اصلاً الأمومة محتاجة ليونة !,OBJ
6193,#الشروق: 1300 مسلم يغادرون بانغي بمواكبة القوة الأفريقية: غادر حوالى 1300 مواطن مسلم كانوا يختبئون في محيط بان,OBJ
6194,القبض على 7 #مصريين بينهم 4 من أسرة واحدة #بروما للاشتباه في تهريبهم مهاجرين,OBJ
6195,محامي ومستشار قانوني ٠٥٣٧٨٥٥٥٢٧ #محامي #محامون #قضايا #النصر #الهلال #الاتحاد #عاجل #قضايا #دبي #الرياض #مكة #الزلفي #الخرج #محمد #الوتر ،,OBJ
6196,الخط والدائرة,OBJ
6197,جريدة مصر الجديدة - حملة دعم أبو الفتوح للرئاسة توزع بيانها الأول اليوم,OBJ
6198,منع حازم عبد العظيم والسيد البدوى اكبر انصار الانقلاب العسكرى من السفر يمثل تطبيقا لمبدأ صاحب الحمير اضرب المربوط يخاف السائر,NEG
6199,يوسف الحسيني يقترح فكرة بشأن النصب التذكاري بالتحرير #السادة_المحترمون …,OBJ
6200,مبارك كان بيحكم من شرم الشيخ والسيسي حيحكم من شارع خمسه باب #انتخبوا_,NEG
6201,#اكتب_رساله_لشخص_دون_ذكر_اسمه الحياة ي صاحبي أجمل من بشاعة الحزن لا تحزن ابتسم وتفائل دائما ، وكن على يقين لن يصيبنا إلا …,POS
6202,في ضوء الفوضى والتشرذم حان وقت تصحيح المسار: دستور جديد يضيء الطريق ويحدد الثوابت، انتخابات برلمانية عندما يستوي الملعب، ثم انتخابات رئاسية,NEUTRAL
6203,#مرسي_رئيسي,POS
6204,هل تهدد العقوبات (#الإسرائيلية) #السلطة اقتصاديا؟,OBJ
6205,#الوطن| النيابة تجدد حبس 100 إخواني بـ #دمياط بتهمة التحريض ضد المؤسسة العسكرية,OBJ
6206,الليلة ، و على مدى الايام القادمة سننشر طلبات الالتحاق كمتدربين للموسم الثاني من البرنامج على تويتر و صفحتنا الرسمية,OBJ
6207,#رابعة كانت فعلا هي #الثورة بعد ما نضفت من #النجاسة و #الوساخة (الكتير) ، اللى ملت #ميدان_التحرير #حقيقة,OBJ
6208,#طاهر_أبوزيد وزير الرياضة السابق يدلي بصوته في انتخابات #حزب_الوفديتنافس عليها #السيد_البدوي و #فؤاد_بدراوي #,OBJ
6209,لنخرج للميادين لإستكمال أهداف الثورة,OBJ
6210,ارجو النشر للاهمية,OBJ
6211,"النهارده ، في تحقيق استقصائي عبقري عن الفساد في البورصة في ""المصري""للأسف هيتوه في زحمة الأحداث",POS
6212,في حد إبن حلال عمل الفيديوهين بتوع ناسا جنب بعض عشان يبطلوا مغالطة ويقولوا ده نفى في فيديو تانيإتفضلوا الفيديو أهوه,NEUTRAL
6213,"اثنان وثلاثين سببا للتصويت بـ ""لا"" على مشروع الدستور",NEG
6214,شبكة رصد الإخبارية/ #رصد | #المنوفية تواصل الحراك الثوري المناهض للإنقلاب واصل - عبر تطبيق نبض,OBJ
6215,اليوم مولدالصادق اﻻمين اللهم صل على سيدنامحمدالفاتح لماأغلق الخاتم لماسبق ناصرالحق بالحق الهادى لطريقك المستقيم نصير المستضعفين امين,OBJ
6216,احمد رؤف اخيرا جاب جووون #في_حاجة_صح,OBJ
6217,#الكويت #السعوديه #البحرين #قطر #ا?مارات #عمان #العراق #مصر #تونس #الجزائر #المغرب #ا?ردن #السودان #لبنان 535,OBJ
6218,ومازالت الحفله مستمره بعنوان #باسم_طلع_حرامى,NEG
6219,نیوکمپ همین الان به احترام تیتو آسوده بخواب 3 #عادل,OBJ
6220,عارفك مش تايها ولا عارفة فين الطريق و المكان و الحقيقة #دينا_الوديدي,OBJ
6221,اتفضل المنظر,OBJ
6222,قرار انسحاب البرادعي خاطىء وتوقيته خاطىء #السادة_المحترمون,NEG
6223,حقيقة بكاء حمدين صباحي !!,OBJ
6224,تعريص #برهامي ووساخة حزبه والدعوة السفهية بدأوا من يوم ما دعموا #أبو_الفتوح مش حاجة مستجدة !,NEG
6225,انقلاب لصوصي دموى هل يمكن ان يحالف التوفيق بلدا يديره انقلاب؟ وبكره تشوفو مصر,NEG
6226,والله ما عارف أضحك الله يحرق #ثانوية_عامة على مدرسينها واحد واحد,NEG
6227,أنا عملت اللي عليا وخبيت الولاعات وعلب الكبريت وصور مجلس الشعب من البيت عشان الطباخ مايطلعش مختل عقلياً مش عايز آكل,OBJ
6228,بسمة أمل مع اسم الله الرقيب - قصة واقعية,OBJ
6229,مشكلةة معهد دراو الأزهري،إستجابة وحل سريع في إطار الموجودات #السادة_المحترمون …,OBJ
6230,يجوز لمصر أن تستكمل مهمة الشرطة المدنية بقوة حرس حدود بشرط أن لا تزيد عن أربعة كتائب يقتصر تسليحها على أسلحة خفيفة وعربات فقط #كامب_ديفيد,OBJ
6231,"كن أنت الشخص الذى عندما يراه الناس يقولون ""مازالت الدنيا بخير",OBJ
6232,الفحم وصل يا استاذنا واحنا واقفين نتفرج #أوقفوا_الفحم #حكومه_تقتل_المرضى,NEG
6233,وزير التموين يقرر توصيل إسطوانات البوتاجاز للمنازل في 48 ساعة #السادة_المحترمون …,OBJ
6234,"قال الرسول صلى الله عليه وسلم "" إن من موجبات المغفره بذل السلام ، وحسن الكلام "" #سنن_منسيه",OBJ
6235,بكره نروح وוلكل يتذكرنا ويشٺاق ويعرف قدرنا ترى لارحنا م لنا رجعہ 　​​​​ #م لنا رجعہ,OBJ
6236,شخص من كل اثنين ايدوا الانقلاب تراجع للخلف ولكنهم مقسمون لاربعة مستويات الضعيف يهاجم ببلاوى والغلاء المتوسط يهاجم,NEUTRAL
6237,4 قضت المحكمة بعدم دستورية هذه القاعدة ولم تحل البرلمان القائم وسمحت بإجراء انتخابات 2009 البرلمانية دون تعديل في قانون الانتخاب الألماني,OBJ
6238,عزائي لأهالي شهدائنا في مدن القناة الباسلة بورسعيد والسويس والاسماعيلية : نحن معكم ولن نسمح بعزلتكم,OBJ
6239,هل تعلم؟ #نيوكاسل يتفوق بالمواجهات المباشرة على #ارسنال في تاريخ الدوري الممتاز الانجليزي؟ بعد قليل أرقام واحصائيات للفر…,OBJ
6240,الله يفتح عليك ويقدرنى اكون عند حسن ظنك ووصفك,OBJ
6241,لأننى احب مصر والثورة فانا افضل ان يصل خصومي السياسيون الى الحكم عن طريق انتخابات نزيهة عن ان يحكم انصاري السياسيون بدعم من الاستبداد,NEUTRAL
6242,أم الرشراش #مصرية و #كامب_ديفيد انتقاص للسيادة #المصرية | الدستور الأصلي,OBJ
6243,#سنن_قبل_النوم قبل نومك ضع يدك اليمنى تحت خدك الايمن وقل : [ اللهم قِـني عذابك يوم تبعث عبادك ] ثلاث مرات,OBJ
6244,#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 157,OBJ
6245,انا مستعد للقيام بأي دور لخدمة الوطن حفاظا على التضحية التى قدمها الشهداء وحماية لمطالب الثورة,POS
6246,السيسى ضرب فى الشرطة وحملها مسئولية مذبحة الحرس ردت الداخلية بفيلم ان ضابط جيش وراء نفجير سيارة وزير الداخلية ألهم اهلك الظالمين بالظالمين,NEUTRAL
6247,#الدنيا_علمتني إن العيش ياما يشوف و محد ثابت في مكانه الا البليد,OBJ
6248,محتاجين دعمكم للمركز الطبي الخيري ولو بنشر تويت بالموقع 01201968,OBJ
6249,#شاهد #صوت_الناس : #محلب يلتقى رئيس الاتحاد العام لـ #نقابات_العمال لبحث مطالب #العمال - مطالب,OBJ
6250,"مش معقول يا جماعة أنا هتفاءل لوحدى شدوا حيلكم معايا و "" مدد مدد شدى حيلك يا بلد """,OBJ
6251,الأمربالمعروف جماعة مأجورة من نظام مبارك لإسقاط #مرسى باسم يوسف اول اهبل يطلع خرافه ويتجرور,OBJ
6252,#اعترافات_الطفولة كنت أسمع الناس كثير يقولون عن إذنك و أفكر من نفسي غباء قوه أقول ليش مايقولون عن خشمك عن فمك دائم اذن بالذات إيقالي عبقريه,OBJ
6253,و يؤكد الحزب #مصر_القوية أنه مازال في طور بناء هيكله الأساسي وإعداد كوادره، والحديث عن تحالفات انتخابية محدده الآن,OBJ
6254,الاحتلال : من الان فصاعداً عباس سيتحمل مسؤولية كل صاروخ يطلق من غزة بعدما تصالح مع #حماس الإرهابية,OBJ
6255,الله يرحمك ياعم إسماعيل عبد الحافظ ياقدم الخير وياصانع البهجة والفن يامن دفعت ثمن مواقفك السياسية في شبابك وعملت بشرف حتى آخر نفس في حياتك,OBJ
6256,# الانتخابات العراقية في مرمى نيران 'داعش': بغداد - ارتفع منسوب العنف في العراق مع اقتراب الموعد #دبي,OBJ
6257,ارفض المعونه الامريكيه واسرائيل بيننا وبينهم معاهده حقية لا نقبلها ولكن اذا ارادوها فعليهم احترامها اولا,NEG
6258,اليوم ال98 لإضراب #عبدالله_الشامي عن الطعام #الحرية_لعبدالله_الشامي #معركة_الأمعاء_الخاوية #أنا_مش_رقم #الحرية_للجدعان #,OBJ
6259,الشيخ طلحة توفيق (سورة #الملك) 1412هـ - #شغلات_تعدل_مزاجك #مزامير #ما_يعد…,OBJ
6260,# أبو الفتوح البرلمان القادم إذا نزلنا جميعا للإنتخاب 90 % زي تونس أو 80%فأعتقد ان البرلمان القادم سيك,OBJ
6261,على الاخوان انهم يعرفوا ان الشعب بعد شويه هو اللى هيتعامل معهم بالتى هى لو استمروا فى نهجهم الإرهابي و المتطرف,NEG
6262,المفوضين توصي بغلق قناة #سما_المصري,OBJ
6263,أعرف دستورك يوميا مع د حمزاوي فى حملة دستورنا حياتنا 4:,OBJ
6264,#اللي_يسري_فودة_معملهمش_ريتويت دي فتنة عشان ننقسم ونعادي بعض إلعب غيرها,NEG
6265,جماعة الاخوان عاندت ولم تسمع لصوت الشعب #السادة_المحترمون,OBJ
6266,د علاء الأسواني: ماذا يريد أتباع مرسي ؟! >> أقرأ المقال كاملاً على هذا الرابط:,OBJ
6267,خالد علي: رفع أسعار #الكهرباء و #الغاز و #البنزين ''إجرام سياسي'' بحق #الفقراء,NEG
6268,اعتزام رفع دعوى قضائية للطعن على قرار المشير محمد حسين طنطاوي، الذي أحال قانون عزل الفلول إلى المحكمة الدستورية العليا,OBJ
6269,د/ عبد المنعم أبو الفتوح : ليس هدفنا وصول شخص للرئاسة ولكن هدفنا عرض مشروعنا الحضاري لمصر والتفاف الناس حوله,OBJ
6270,"يا له من عالم ""مزري"" !!! -_- #تويت_بخطك",NEG
6271,الحملة فى مرحلة جديدة بعد الإعلان الرسمى للدكتور عبد المنعم عن ترشحه نحن الأن فى أمس الحاجه لإقتراحاتكم ورأيكم,OBJ
6272,"واضح ان الجون بتاعنا ده عصبهم دلوقتي ""هالك"" هايخضر ويقوم على الاستاد يدغدغه",NEUTRAL
6273,#برنامج_البرنامج ههههااااااااححححح وتوئف موه تانيه مش عاوف عملت إيه والله لا اقوقوكم في المحاكم,OBJ
6274,#انقلاب_مصر #الدقهليه|25-4-2014 #حاميها_حراميها,OBJ
6275,ستظل اسرائيل دائماً العدو الاول لامتنا ولكن بسبب جرائمها وليس دينها ولو كانت اسرائيل دولة بوذية وارتكبت هذه الجرائم لما تغيرت عداوتنا لها,NEG
6276,الليلة أعاصم سليمان وكيل الجهازالمركزي للمحاسبات سابقاً،ورئيس المجلس المصري لشفافية ومكافحة الفساد مع #يوسف_الحسيني في #الس…,OBJ
6277,لم ولن أتخذ أي موقف يؤيد قتل أبرياء تحت أي ظرف من الظروف ما أقوله عن الإخوان لا يعني تأييدي لقتل أي بريء مهما كان,NEUTRAL
6278,"#الوطن | متحدث ""#الحرية_والعدالة"" بالجيزة للنيابة: ""انتمائى لـ #الإخوان مصلحة وأكل عيش ولما وقعوا خلعت"":",OBJ
6279,أمريكا تعتذر على غزو افغانستان والعراق وتتراجع عن ضرب سوريا #السادة_المحترمون …,OBJ
6280,الخطوة الثانية هي التفاوض مع إسرائيل حول الملحق الأمني لمعاهدة السلام لتغيير خريطة الوجود العسكري المصري في سيناء ورفع معدلاته كما ونوعا,OBJ
6281,غازات محمد مرسي مقالي اليوم في الشروق مع خالص التحية,OBJ
6282,يعني قانون الإرهاب بقى قانون العقوبات؟ كل الجرائم تعتبر ارهاب كده صح؟,OBJ
6283,الكوت تويت من غير فولو يُعتبر هتك عرض الكتروني وشكرا #دستور_تويتر,NEG
6284,حين يصبح مصطفى بكري شبه متحدث باسم المجلس العسكري ، اعلم أن هناك الكثير يجب عمله، حتى تنجح ثورتنا,NEG
6285,ماتخفش محدش بيتحاسب، ارجع المصريين نسيوا الشهداء اللي ماتوا,NEG
6286,#الواتساب_معلق,NEG
6287,الوطن | السياسة فى الصعيد (2) | عمرو حمزاوي:,OBJ
6288,وبعدين هو في حد أفشل الرئيس غير كذبه وإخلافه للوعودكثير من اللي بتسميهم ثورة مضادة كانوا بيحترموه وبيتمنوا له النجاح قبل أن يستبد,NEG
6289,جائزة ولاد البلد تمنح لأفضل مبادرة حاولت صنع تغيير في حياة الناس باب الترشيح سيغلق يوم 15 ابريل سارعوا بالمشاركة,OBJ
6290,قريب ان شاء الله,OBJ
6291,العناوين مسؤولية الجريدة كما يبين في الفارق بين الورقي والإلكتروني أرجو قراءة الحوار كاملا,OBJ
6292,نبيل فهمى احمد المسلمانى مصطفى حجازى مجرد 3 اوراق فى الكوتشينة الانقلاب يلعب بهم يفنطهم يوزعهم بس مين الولد ومين البنت ومين الشايب,OBJ
6293,هم العادلي ومبارك إتحاكموا على إيه؟,OBJ
6294,_ مازالت المشكلة من الداعى وتحت اى راية نجتمع و اسم التجمع و تيار ثالث و لا تيار شعبىو من يقود هل يعقل,NEUTRAL
6295,"#عاجل : توقف مترو الأنفاق من محطة #سراي_القبة حتى #المرج بسبب #مقتل ""مندوب شرطة"" على يد ""مجهولين"" بالقرب من محطة #المطرية",OBJ
6296,لازم الناس تسمع شهادة غادة شهبندر عن أحداث المنيل كارثة وارجو ان تصل شهادتها الي وزير الدفاع ووزير الداخلية #مصر,OBJ
6297,#شاهد بـ #الفيديو غيرة أبوالعلا على زوجته #,OBJ
6298,3 عجز الحكومة المصرية المتواصل عن التعامل بفاعلية مع الأزمة وإخفاقها في إدارة ملف المفاوضات مع الصندوق بشفافية,NEG
6299,#لصق #قطع الورق #الملون على #جسم #السمكه,OBJ
6300,طلعني انا كمان من المنشنكل اللي بتفكر فيه جنس ومخدرات الذعر الجنسي ده هو اللي مأثر عليكم,NEG
6301,د علاء الأسواني يكتب : أوركسترا السلفي السيمفوني يبدأ جولة أوروبية لتقديم >> المقال كاملاً >>,OBJ
6302,# الاهلي_التحاد واااااااو #محمد أمان يسجل أجمل أهداف الموسم 3 لصالح الأهلي 1 الاتحاد,OBJ
6303,الله يجازيك ياشاغلني معاك وشاغلني بيك #محمد_محسن,OBJ
6304,حد يعرف حد بتاع طباعه تيشرتات وكده كويس في #اسيوط,OBJ
6305,الدنيا بخير نصت المادة 11 من قانون الاجراءات الجنائية على : إذا,OBJ
6306,علاء الاسواني: ماذا نفعل لكى نقدم صورة جيدة محترمة عن العرب والمسلمين في العالم؟! الاجابة تتلخص في الأفكار التالية :,OBJ
6307,زي ماكتبت لما شعر السلفيين بغدر الإخوان وإنهم بيستخدموهم وسيلة ضغط ليس إلا وطلع نادر بكار ينتقدهم بدأوا يشتموه ويقولوا عليه طامع في السلطة,NEG
6308,سيذكر التاريخ أن الرئيس #محمد_مرسي قاد ودعم #رواد_المساجد وأن # قاد ودعم #رواد_الديسكو و #الخنازير_خائنين,NEUTRAL
6309,خلاصة كلامي: خايف من انفراد فصيل سياسي بالسلطة؟ انضم لحزب ينافسه وابذل جهدك لنجاح الحزب في انتخابات مجلس الشعب القادمة والفرص فعلا متاحة,NEUTRAL
6310,الجيش والشرطة والحكومة والبلطجية والاعلام يلاحقون الشعب لايقافه لو انتم رجالة بصحيح اوقفوا ارتفاع الاسعار الاسعار تقفز بجنون,NEG
6311,يالله فورا أول ما أستعيد السيطرة على الدي إم نتفق بالكتير على يوم الأربعإنت واحشني جدا,POS
6312,الوعود المتكررة بانتخابات حرة نزيهة فى غياب الضمانات البديهية لنزاهتها هى مجرد كلام اجوف كفانا خداعا للشعب,NEG
6313,: #يوسف_الحسيني يتلقى تهديدات بالقتل من الإرهابي أبو سمرة #السادة_المحترمون ,OBJ
6314,#كلمتين_وبس تستحق التأمل! •,OBJ
6315,إلى كل مصري ومصرية: العام الجديد هو فرصتنا لنعيد معًا بناء الوطن التغيير قادم كل عام وأنتم بخير,OBJ
6316,5 سيبك منه دى حلاوة روح :))) هانت,OBJ
6317,أبو الفتوح ينعى للأمة الإسلامية د عبد الحميد الغزالي,OBJ
6318,"الكرامة لا تعوض بالأموال، وهي ليست سلعة تباع وتشترى، والإمارات لديها أموال ولكن ليست لديها ""كرامة"" كالعاهرات تمامًا",NEG
6319,هناك كلام ركيك منسوب إليّ عن أسئلة بعد تنحي مبارك تم نقله من على الفيس بوك الذي لا أملك صفحات عليه، شكرا لبوابة الأهرام التي حذفت الكلام,NEUTRAL
6320,البحرين # #تصويري #صورة,OBJ
6321,افتكرت تعليق علاء الحامولي ع اللي حصل لعادل الأمور في ماتش المنيا زمااااان بس لسه شغال,OBJ
6322,انت الوحيد اللي قلبي يبتسم لحكيك من جماله,POS
6323,المعونة الأمريكية ليست معونة من الشعب الأمريكي للشعب المصري كما يتزعمون …,OBJ
6324,ما كل هذا الفشل؟,OBJ
6325,مرينا اف ام ساعه مع عبدالمجيد #عبدالمجيد يبيله سنه مو ساعه,OBJ
6326,الكائنات الفضائيه كانوا مفكرين واحد قلع شرابه بس أنا قلتلهم ان ده احتفال #شم_النسيم #منظم_رحلات_المريخ,NEUTRAL
6327,مصطفى بصاص فى تدريبات امس #الاهلي #الملكي,OBJ
6328,هاتها جمايل يارب واسترها معانا انا واحد مش مذاكر اى حاجه فى اى حاجه #اﻻمتحانات,OBJ
6329,صلاة الاستخارة #العريفي مترجم #للصم #الإسلام #العرب #المسلمين #السعودية #مصر #الأردن #قطر #الج…,OBJ
6330,لمشاهدة الخط الزمني لحلقات #قصة_الأندلس قم بزيارة هذه الصفحة، وشاهد عليها أهم صور كواليس البرنامج وفيديوهات جميع,OBJ
6331,علاقة النائب بالناخبين لابد وأن تراجع سنويا في جمعية عمومية مثلما تفعل الشركات مع المساهمين العقد بيننا هو البرنامج والعقد شريعة المتعاقدين,NEG
6332,لكل فضيلة ثمرة تدل عليها : فثمرة الإيمان العمل ، وثمرة العلم الخشوع ، وثمرة الأخوة التراحم ، وثمرة,OBJ
6333,قرار مرسي بتعديل قانون النقابات العمالية,OBJ
6334,فيديو | محكمة جنايات المنيا تحكم بالإعدام على 683 من أنصار #مرسي من بينهم مرشد #الإخوان_المسلمين 28-4-2014 #السيسي,OBJ
6335,سـلبت مـني المـناامـ و العـقل تـوهتـه #اتجنن,NEG
6336,الصفحة الرسمية والوحيدة للدكتور علاء الأسواني على الفيس بوك هي >>>>,OBJ
6337,88% من قضايا الابتزاز في السعودية سببها مقاطع وصور البنات #الجوف #دومة #القريات #سكاكا #سكاكا_ال…,NEG
6338,يا محمد قول للبيت يجيبوا جريدة الوطن بتاعة بكره (الجمعة) عشان عاملين معايا حوار صحفي فيها,OBJ
6339,وناس وانت بعيد عنهم بتنسى معاهم الاحزان #صلاح_جاهين,OBJ
6340,2050 هاهاهاها بجد انت فعلا مصدق الكلام الخايب ده؟ انا كنت موجود ولم أرى في حياتي هذا التجمع ومان في عدد من المحافظات,OBJ
6341,حساسية الاسنان ! #العوامية #سيهات #صفوى #الدمام #الخبر #طب #طبيب #أطباء #مجمع_الابتسامة_الساحرة_لطب_وتقويم_الأسنان,OBJ
6342,هجوم مسلح على مبني الإذاعة بالعريش ومعسكر الأحراش برفح بصروخ من رفح الفلسيطنية وانفجار اخر داخل رفح الفليسطنية عن…,OBJ
6343,أعجبني فيديو على هروب ابووضحى من مستشفى الامل #غناء,OBJ
6344,أبو الهول ومن خلفه أهرامات #الجيزة عام 1875 م,OBJ
6345,رئيسكم كان هيطير من السعادة إنه متصور مع هيكل دلوقتي هيطلع هيكل بياخد أوامر من الخليج وأمريكا وإسرائيل وقوى الإستكبار إنهم الإخوان الفاشلون,NEG
6346,ربنا يخليك ليا !,POS
6347,الفجر | بدء التصويت علي الانتخابات الرئاسية من التاسعة صباحًا حتى التاسعة مساءاً #مصر,OBJ
6348,طلائع القاعدة كيف وصلت إلى قلب مصر,OBJ
6349,الاخوان والسلفيون يستغلون الجهل والفقر يدفعون الاميون للتصويت لاى شيء باسم الاسلام ويشترون اصواتهم بالزيت والسكر هذه ديمقراطيتهم للأسف,NEG
6350,مراسل صحفى لجريدة الحرية والعدالة باسيوط,OBJ
6351,مصر الشعب الواحد والوطن الواحد لن يؤثر فيه حادث الوراق الإرهابى ، خالص العزاء لأسر الضحايا وسلاما على روح إبنتى مريم التى إغتالتها يد الغدر,NEUTRAL
6352,لسنا ضد من عارض مرسي بل لسنا ضد من دعم الانقلاب لكننا ضد من دعم القتل وفوض القاتل,NEUTRAL
6353,تريكه معانا كل رمز حلو فى مصر من شعبنا وشعبهم بيادة وطرطور وبلاوى ومطرب ورقاصة,NEUTRAL
6354,سولفي للرمل عن قصہ دفى واجمعي برد الشتاء وتلحفيہ احضني حلم الطفولہ يالمى، طيري في الجنہ وجناحك رفرفيہ ! #لمى_الروقي,OBJ
6355,الرياض #القصيم #واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #البدائع #الزلفي #حفرالباطن #مكة #جدة [2651815],OBJ
6356,"#ناجح_إبراهيم: #ثورة_يناير ""فككت"" الدولةوالفيوم وبني سويف معاقل للفكر التكفيري #أخبار #مصر",NEG
6357,وختمها عمر جابر بالجون ٤ وبتيشرت الشهيد عمرو حسين #فرحة #زمالك,OBJ
6358,رئيس جامعة المنصورة مش هينفذ قرار الحكومة بإعفائنا من مصاري…,OBJ
6359,كل اللي عايشين م البشر من حقهم يقفوا ويكملوا يمشوا ويتكعبلوا ويتوهوا أو يوصلوا عمار والأبنودي,OBJ
6360,ﺍﻧﺖ ﺍﻟﺒﻌﻴﺪ ﺍﻟﻠﻲ ﻟﻪ ﺍﻟﺪﺭﺏ ﻳﻘﺼﺮ ﺑﻠﻘﺎﻙ ﻭﻻ‌ ﻵ‌ﺧﺮ ﺍﻟﻌﻤﺮ ﺑﻨﻄﺮﻙ ﺗﻐﻴﺐ ﻗﺎﺻﺪ ﺃﻭ ﺗﺠﻠﻰ ﻭﺗﻈﻬﺮ ﺃﻭﻟﻚ ﻓﻲ ﺑﺎﻟﻲ ﻭﻓﻲ ﻗﻠﺒﻲ ﺁﺧﺮﻙ #عبدالمجيد,NEUTRAL
6361,بعد وصلة من الأعلام الرسمي التحريضي خرجت علينا جماعة الاخوان بمؤتمر صحفي أكثر انحطاطاًهما بيتنافسوا مع بعض؟,NEG
6362,مرسي موحد الفتن,NEG
6363,طفل #زملكاوى عقب مباراة بتروجيت,OBJ
6364,ضرب غاز مستمر مكثف بجوار مسجد عمر مكرم,OBJ
6365,فرق بين مبادرة اتنمية الوعي وبين استعمالها كحل لفشل الدولة التي ندفع لها الضرائب,OBJ
